PID,Process Name,CPU Usage,GPU Usage,Memory Usage,IO_Usage,Timestamp
7156,LiDAR360.exe,9.108333333333333,0.0,8.793403449260499,"pio(read_count=1411781, write_count=6295, read_bytes=5279415983, write_bytes=24339547, other_count=1080849, other_bytes=13330468)",1646725528.735185
13224,LiDAR360.exe,8.725,1.0,8.894991323846387,"pio(read_count=1413627, write_count=6714, read_bytes=5281916197, write_bytes=26039939, other_count=1093403, other_bytes=13477452)",1646725532.792049
14668,LiDAR360.exe,9.241666666666667,0.0,5.855377066495531,"pio(read_count=1418532, write_count=5765, read_bytes=5313022394, write_bytes=22250518, other_count=1077536, other_bytes=13294188)",1646725536.8529844
14936,LiDAR360.exe,9.049999999999999,3.0,7.660955303245178,"pio(read_count=1412646, write_count=6294, read_bytes=5279803305, write_bytes=24338869, other_count=1088756, other_bytes=13424760)",1646725540.9117966
7156,LiDAR360.exe,8.725,0.0,8.788103212325582,"pio(read_count=1412959, write_count=6295, read_bytes=5279982454, write_bytes=24339547, other_count=1091642, other_bytes=13459824)",1646725544.971901
13224,LiDAR360.exe,8.791666666666666,1.0,8.895206198316721,"pio(read_count=1414833, write_count=6714, read_bytes=5282497686, write_bytes=26039939, other_count=1104526, other_bytes=13611344)",1646725549.0622761
14668,LiDAR360.exe,8.658333333333333,0.0,5.855377066495531,"pio(read_count=1419666, write_count=5765, read_bytes=5313567519, write_bytes=22250518, other_count=1087917, other_bytes=13418536)",1646725553.1442814
14936,LiDAR360.exe,8.591666666666667,0.0,7.655690878721984,"pio(read_count=1413526, write_count=6294, read_bytes=5280230225, write_bytes=24338869, other_count=1096996, other_bytes=13524920)",1646725557.2055333
7156,LiDAR360.exe,8.791666666666666,1.0,8.788103212325582,"pio(read_count=1414121, write_count=6295, read_bytes=5280542597, write_bytes=24339547, other_count=1102357, other_bytes=13588708)",1646725561.3060117
13224,LiDAR360.exe,8.65,2.0,8.89805925378394,"pio(read_count=1415713, write_count=6714, read_bytes=5282924606, write_bytes=26039939, other_count=1112772, other_bytes=13711504)",1646725565.3773592
14668,LiDAR360.exe,8.908333333333333,1.0,7.305063493018489,"pio(read_count=1499339, write_count=6314, read_bytes=5631558893, write_bytes=24419493, other_count=1097405, other_bytes=13556964)",1646725569.4571917
14936,LiDAR360.exe,8.333333333333334,0.0,7.6557147536631325,"pio(read_count=1414688, write_count=6294, read_bytes=5280790368, write_bytes=24338869, other_count=1107707, other_bytes=13653804)",1646725573.5281968
7156,LiDAR360.exe,9.049999999999999,1.0,8.7909562677928,"pio(read_count=1415127, write_count=6295, read_bytes=5281030483, write_bytes=24339547, other_count=1111821, other_bytes=13703844)",1646725577.5887067
13224,LiDAR360.exe,9.183333333333334,1.0,7.447632704085384,"pio(read_count=1416979, write_count=6714, read_bytes=5283533769, write_bytes=26039939, other_count=1124383, other_bytes=13850876)",1646725581.6902504
14668,LiDAR360.exe,8.983333333333333,12.0,7.299882630789314,"pio(read_count=1500501, write_count=6314, read_bytes=5632119036, write_bytes=24419493, other_count=1108116, other_bytes=13685848)",1646725585.7812042
14936,LiDAR360.exe,9.049999999999999,0.0,7.658663308894943,"pio(read_count=1415744, write_count=6294, read_bytes=5281302672, write_bytes=24338869, other_count=1117595, other_bytes=13773996)",1646725589.8399076
7156,LiDAR360.exe,8.075000000000001,1.0,7.33494298186555,"pio(read_count=1416311, write_count=6295, read_bytes=5281600026, write_bytes=24339547, other_count=1122622, other_bytes=13833248)",1646725593.9320428
13224,LiDAR360.exe,8.791666666666666,1.0,7.447393954673902,"pio(read_count=1417947, write_count=6714, read_bytes=5284003381, write_bytes=26039939, other_count=1133447, other_bytes=13961052)",1646725597.9995048
14668,LiDAR360.exe,8.658333333333333,0.0,7.299882630789314,"pio(read_count=1501425, write_count=6314, read_bytes=5632567302, write_bytes=24419493, other_count=1116768, other_bytes=13791016)",1646725602.0667315
14936,LiDAR360.exe,8.658333333333333,0.0,6.203700520378217,"pio(read_count=1416878, write_count=6294, read_bytes=5281847797, write_bytes=24338869, other_count=1127976, other_bytes=13898344)",1646725606.1312382
7156,LiDAR360.exe,8.591666666666667,1.0,7.337796037332768,"pio(read_count=1417279, write_count=6295, read_bytes=5282069638, write_bytes=24339547, other_count=1131686, other_bytes=13943424)",1646725610.2072227
13224,LiDAR360.exe,8.466666666666667,0.0,7.447393954673902,"pio(read_count=1419109, write_count=6714, read_bytes=5284563524, write_bytes=26039939, other_count=1144158, other_bytes=14089936)",1646725614.2738397
14668,LiDAR360.exe,8.983333333333333,0.0,7.299894568259889,"pio(read_count=1502735, write_count=6314, read_bytes=5633197811, write_bytes=24419493, other_count=1128797, other_bytes=13935396)",1646725618.329296
14936,LiDAR360.exe,8.466666666666667,0.0,6.207377261315051,"pio(read_count=1417934, write_count=6294, read_bytes=5282360101, write_bytes=24338869, other_count=1137864, other_bytes=14018536)",1646725622.3942652
7156,LiDAR360.exe,8.525,0.0,7.337796037332768,"pio(read_count=1418397, write_count=6295, read_bytes=5282608435, write_bytes=24339547, other_count=1141985, other_bytes=14067300)",1646725626.4565487
13224,LiDAR360.exe,9.166666666666666,0.0,9.231019183037715,"pio(read_count=1496772, write_count=7244, read_bytes=5594227572, write_bytes=28152392, other_count=1154058, other_bytes=14232636)",1646725630.5347273
14668,LiDAR360.exe,9.049999999999999,0.0,5.849062144561814,"pio(read_count=1503765, write_count=6314, read_bytes=5633693916, write_bytes=24419493, other_count=1138272, other_bytes=14049256)",1646725634.6014311
14936,LiDAR360.exe,8.791666666666666,0.0,6.207377261315051,"pio(read_count=1419008, write_count=6294, read_bytes=5282877552, write_bytes=24338869, other_count=1147751, other_bytes=14137404)",1646725638.6675696
7156,LiDAR360.exe,8.916666666666666,0.0,9.126554378043458,"pio(read_count=1496104, write_count=6825, read_bytes=5592293829, write_bytes=26452000, other_count=1152297, other_bytes=14215008)",1646725642.7299833
13224,LiDAR360.exe,8.85,0.0,9.225599571397057,"pio(read_count=1497862, write_count=7244, read_bytes=5594751351, write_bytes=28152392, other_count=1164027, other_bytes=14351976)",1646725646.799978
14668,LiDAR360.exe,8.525,0.0,5.896704589623187,"pio(read_count=1504765, write_count=6314, read_bytes=5634178730, write_bytes=24419493, other_count=1147700, other_bytes=14164212)",1646725650.8679438
14936,LiDAR360.exe,8.466666666666667,0.0,7.994392731321917,"pio(read_count=1496627, write_count=6824, read_bytes=5592520254, write_bytes=26451322, other_count=1157239, other_bytes=14275096)",1646725654.9361756
7156,LiDAR360.exe,9.049999999999999,0.0,9.126554378043458,"pio(read_count=1497282, write_count=6825, read_bytes=5592860300, write_bytes=26452000, other_count=1163090, other_bytes=14344364)",1646725658.9989421
13224,LiDAR360.exe,8.783333333333333,1.0,9.225623446338204,"pio(read_count=1498918, write_count=7244, read_bytes=5595263655, write_bytes=28152392, other_count=1173915, other_bytes=14472168)",1646725663.0682669
14668,LiDAR360.exe,9.508333333333333,0.0,5.851879387617309,"pio(read_count=1506087, write_count=6314, read_bytes=5634815383, write_bytes=24419493, other_count=1159777, other_bytes=14308820)",1646725667.1349847
14936,LiDAR360.exe,9.116666666666667,0.0,7.988913432328388,"pio(read_count=1497937, write_count=6824, read_bytes=5593150763, write_bytes=26451322, other_count=1169268, other_bytes=14419476)",1646725671.2005858
7156,LiDAR360.exe,8.85,0.0,9.1211347664028,"pio(read_count=1498400, write_count=6825, read_bytes=5593399097, write_bytes=26452000, other_count=1173389, other_bytes=14468240)",1646725675.2695491
13224,LiDAR360.exe,8.658333333333333,1.0,9.225623446338204,"pio(read_count=1499948, write_count=7244, read_bytes=5595759760, write_bytes=28152392, other_count=1183390, other_bytes=14586028)",1646725679.345073
14668,LiDAR360.exe,8.591666666666667,1.0,7.521597271762726,"pio(read_count=1583574, write_count=6844, read_bytes=5944394047, write_bytes=26531946, other_count=1168029, other_bytes=14431488)",1646725683.4135814
14936,LiDAR360.exe,8.791666666666666,1.0,7.988937307269538,"pio(read_count=1499011, write_count=6824, read_bytes=5593668214, write_bytes=26451322, other_count=1179155, other_bytes=14538344)",1646725687.4810734
7156,LiDAR360.exe,8.525,1.0,9.1211347664028,"pio(read_count=1499368, write_count=6825, read_bytes=5593868709, write_bytes=26452000, other_count=1182453, other_bytes=14578416)",1646725691.5486639
13224,LiDAR360.exe,8.591666666666667,1.0,9.228763001099201,"pio(read_count=1500960, write_count=7244, read_bytes=5596250718, write_bytes=28152392, other_count=1192866, other_bytes=14701212)",1646725695.6162229
14668,LiDAR360.exe,8.591666666666667,1.0,7.6405899784457025,"pio(read_count=1584780, write_count=6844, read_bytes=5944975536, write_bytes=26531946, other_count=1179152, other_bytes=14565380)",1646725699.6844852
14936,LiDAR360.exe,8.466666666666667,1.0,7.991897799971922,"pio(read_count=1500023, write_count=6824, read_bytes=5594159172, write_bytes=26451322, other_count=1188631, other_bytes=14653528)",1646725703.7630806
7156,LiDAR360.exe,8.783333333333333,0.0,7.522265770114876,"pio(read_count=1500380, write_count=6825, read_bytes=5594359667, write_bytes=26452000, other_count=1191929, other_bytes=14693600)",1646725707.833156
13224,LiDAR360.exe,9.375,0.0,7.633343933807203,"pio(read_count=1502270, write_count=7244, read_bytes=5596881227, write_bytes=28152392, other_count=1204895, other_bytes=14845592)",1646725711.9011629
14668,LiDAR360.exe,8.916666666666666,1.0,7.635134554393323,"pio(read_count=1585748, write_count=6844, read_bytes=5945445148, write_bytes=26531946, other_count=1188216, other_bytes=14675556)",1646725715.9671955
14936,LiDAR360.exe,9.299999999999999,1.0,7.991850050089626,"pio(read_count=1501201, write_count=6824, read_bytes=5594725643, write_bytes=26451322, other_count=1199424, other_bytes=14782884)",1646725720.0351424
7156,LiDAR360.exe,8.983333333333333,0.0,7.5225045195263585,"pio(read_count=1501646, write_count=6825, read_bytes=5594968830, write_bytes=26452000, other_count=1203546, other_bytes=14832972)",1646725724.1021779
13224,LiDAR360.exe,8.983333333333333,0.0,6.262062814015164,"pio(read_count=1503300, write_count=7244, read_bytes=5597377332, write_bytes=28152392, other_count=1214370, other_bytes=14959452)",1646725728.181983
14668,LiDAR360.exe,8.591666666666667,2.0,7.194343453443388,"pio(read_count=1586926, write_count=6844, read_bytes=5946011619, write_bytes=26531946, other_count=1199009, other_bytes=14804912)",1646725732.2751534
14936,LiDAR360.exe,8.716666666666667,0.0,5.944836470978099,"pio(read_count=1502169, write_count=6824, read_bytes=5595195255, write_bytes=26451322, other_count=1208488, other_bytes=14893060)",1646725736.3635013
7156,LiDAR360.exe,8.725,0.0,5.981400943346675,"pio(read_count=1502720, write_count=6825, read_bytes=5595486281, write_bytes=26452000, other_count=1213433, other_bytes=14951840)",1646725740.439023
13224,LiDAR360.exe,8.591666666666667,3.0,6.262062814015164,"pio(read_count=1504356, write_count=7244, read_bytes=5597889636, write_bytes=28152392, other_count=1224258, other_bytes=15079644)",1646725744.5160892
14668,LiDAR360.exe,8.525,2.0,7.197303946145772,"pio(read_count=1587982, write_count=6844, read_bytes=5946523923, write_bytes=26531946, other_count=1208897, other_bytes=14925104)",1646725748.5977483
14936,LiDAR360.exe,8.716666666666667,2.0,5.944705158801784,"pio(read_count=1503419, write_count=6824, read_bytes=5595798090, write_bytes=26451322, other_count=1220023, other_bytes=15031960)",1646725752.6525013
7156,LiDAR360.exe,8.725,1.0,3.8644457241412895,"pio(read_count=1526628, write_count=7373, read_bytes=5688164375, write_bytes=28611522, other_count=1222920, other_bytes=15076492)",1646725756.732252
13224,LiDAR360.exe,9.108333333333333,0.0,8.222302919523303,"pio(read_count=1600097, write_count=7792, read_bytes=5980717985, write_bytes=30311914, other_count=1234405, other_bytes=15229052)",1646725760.8050857
14668,LiDAR360.exe,8.783333333333333,0.0,7.197303946145772,"pio(read_count=1589056, write_count=6844, read_bytes=5947041374, write_bytes=26531946, other_count=1218784, other_bytes=15043972)",1646725764.881867
14936,LiDAR360.exe,8.983333333333333,0.0,5.944705158801784,"pio(read_count=1504343, write_count=6824, read_bytes=5596246356, write_bytes=26451322, other_count=1228675, other_bytes=15137128)",1646725768.9422789
7156,LiDAR360.exe,9.1,1.0,7.941497799207925,"pio(read_count=1599653, write_count=7373, read_bytes=5978888610, write_bytes=28611522, other_count=1234538, other_bytes=15232872)",1646725773.0198236
13224,LiDAR360.exe,8.658333333333333,1.0,8.21709818235298,"pio(read_count=1601165, write_count=7792, read_bytes=5981232364, write_bytes=30311914, other_count=1244170, other_bytes=15345820)",1646725777.0965896
14668,LiDAR360.exe,8.333333333333334,2.0,5.6012521929133445,"pio(read_count=1590068, write_count=6844, read_bytes=5947532332, write_bytes=26531946, other_count=1228260, other_bytes=15159156)",1646725781.1561627
14936,LiDAR360.exe,8.591666666666667,0.0,7.905637637603223,"pio(read_count=1600220, write_count=7372, read_bytes=5979136381, write_bytes=28610844, other_count=1239892, other_bytes=15297968)",1646725785.2448084
7156,LiDAR360.exe,8.85,1.0,7.9364124367433435,"pio(read_count=1600577, write_count=7373, read_bytes=5979336876, write_bytes=28611522, other_count=1243190, other_bytes=15338040)",1646725789.3155725
13224,LiDAR360.exe,8.916666666666666,1.0,8.21709818235298,"pio(read_count=1602407, write_count=7792, read_bytes=5981830762, write_bytes=30311914, other_count=1255662, other_bytes=15484552)",1646725793.4191964
14668,LiDAR360.exe,9.049999999999999,0.0,5.601085068325307,"pio(read_count=1591334, write_count=6844, read_bytes=5948141495, write_bytes=26531946, other_count=1239877, other_bytes=15298528)",1646725797.4856184
14936,LiDAR360.exe,9.049999999999999,0.0,7.905637637603223,"pio(read_count=1601320, write_count=7372, read_bytes=5979670031, write_bytes=28610844, other_count=1250192, other_bytes=15423168)",1646725801.560626
7156,LiDAR360.exe,8.85,1.0,7.936424374213917,"pio(read_count=1601783, write_count=7373, read_bytes=5979918365, write_bytes=28611522, other_count=1254313, other_bytes=15471932)",1646725805.6496418
13224,LiDAR360.exe,8.658333333333333,2.0,8.21709818235298,"pio(read_count=1603287, write_count=7792, read_bytes=5982257682, write_bytes=30311914, other_count=1263902, other_bytes=15584712)",1646725809.7127888
14668,LiDAR360.exe,8.466666666666667,1.0,5.601132818207604,"pio(read_count=1592364, write_count=6844, read_bytes=5948637600, write_bytes=26531946, other_count=1249352, other_bytes=15412388)",1646725813.7847695
14936,LiDAR360.exe,8.716666666666667,1.0,7.900492587785771,"pio(read_count=1602350, write_count=7372, read_bytes=5980166136, write_bytes=28610844, other_count=1259667, other_bytes=15537028)",1646725817.8959775
7156,LiDAR360.exe,8.725,1.0,7.939384866916304,"pio(read_count=1602707, write_count=7373, read_bytes=5980366631, write_bytes=28611522, other_count=1262965, other_bytes=15577100)",1646725821.9522893
13224,LiDAR360.exe,8.533333333333333,4.0,6.454256090258738,"pio(read_count=1604553, write_count=7792, read_bytes=5982866845, write_bytes=30311914, other_count=1275519, other_bytes=15724084)",1646725826.0176227
14668,LiDAR360.exe,8.783333333333333,0.0,7.5559533120750855,"pio(read_count=1688163, write_count=7392, read_bytes=6331494804, write_bytes=28691468, other_count=1260076, other_bytes=15569012)",1646725830.1345537
14936,LiDAR360.exe,8.658333333333333,0.0,7.900492587785771,"pio(read_count=1603406, write_count=7372, read_bytes=5980678440, write_bytes=28610844, other_count=1269555, other_bytes=15657220)",1646725834.2070212
7156,LiDAR360.exe,8.658333333333333,2.0,6.17371359429599,"pio(read_count=1603929, write_count=7373, read_bytes=5980954448, write_bytes=28611522, other_count=1274170, other_bytes=15711464)",1646725838.262637
13224,LiDAR360.exe,8.975,6.0,6.457335957666864,"pio(read_count=1605609, write_count=7792, read_bytes=5983379149, write_bytes=30311914, other_count=1285407, other_bytes=15844276)",1646725842.3405116
14668,LiDAR360.exe,9.241666666666667,6.0,7.5508560121399295,"pio(read_count=1689253, write_count=7392, read_bytes=6332018583, write_bytes=28691468, other_count=1270045, other_bytes=15688352)",1646725846.4020152
14936,LiDAR360.exe,8.916666666666666,0.0,7.903297893370693,"pio(read_count=1604584, write_count=7372, read_bytes=5981244911, write_bytes=28610844, other_count=1280348, other_bytes=15786576)",1646725850.4659936
7156,LiDAR360.exe,9.041666666666666,1.0,6.176375650234022,"pio(read_count=1605105, write_count=7373, read_bytes=5981522100, write_bytes=28611522, other_count=1285046, other_bytes=15842616)",1646725854.5440562
13224,LiDAR360.exe,8.791666666666666,0.0,6.457097208255382,"pio(read_count=1606683, write_count=7792, read_bytes=5983896600, write_bytes=30311914, other_count=1295294, other_bytes=15963144)",1646725858.6083724
14668,LiDAR360.exe,8.333333333333334,0.0,7.550820199728207,"pio(read_count=1690221, write_count=7392, read_bytes=6332488195, write_bytes=28691468, other_count=1279109, other_bytes=15798528)",1646725862.6830847
14936,LiDAR360.exe,8.466666666666667,0.0,6.141040737334583,"pio(read_count=1605658, write_count=7372, read_bytes=5981762362, write_bytes=28610844, other_count=1290235, other_bytes=15905444)",1646725866.74307
7156,LiDAR360.exe,8.591666666666667,0.0,6.176853149056988,"pio(read_count=1606015, write_count=7373, read_bytes=5981962857, write_bytes=28611522, other_count=1293533, other_bytes=15945516)",1646725870.8019836
13224,LiDAR360.exe,8.458333333333334,0.0,6.457097208255382,"pio(read_count=1607607, write_count=7792, read_bytes=5984344866, write_bytes=30311914, other_count=1303946, other_bytes=16068312)",1646725874.8786154
14668,LiDAR360.exe,8.525,0.0,7.550867949610504,"pio(read_count=1691427, write_count=7392, read_bytes=6333069684, write_bytes=28691468, other_count=1290232, other_bytes=15932420)",1646725878.9497557
14936,LiDAR360.exe,8.85,1.0,6.140813925393674,"pio(read_count=1606758, write_count=7372, read_bytes=5982296012, write_bytes=28610844, other_count=1300535, other_bytes=16030644)",1646725883.0285735
7156,LiDAR360.exe,8.916666666666666,14.000000000000002,4.357463258853067,"pio(read_count=1704611, write_count=7981, read_bytes=6376519065, write_bytes=31038554, other_count=1303433, other_bytes=16092136)",1646725887.0914972
13224,LiDAR360.exe,8.783333333333333,1.0,8.7322955373915,"pio(read_count=1706325, write_count=8400, read_bytes=6378955241, write_bytes=32738946, other_count=1314751, other_bytes=16224096)",1646725891.1720798
14668,LiDAR360.exe,8.85,1.0,7.554234316312411,"pio(read_count=1692395, write_count=7392, read_bytes=6333539296, write_bytes=28691468, other_count=1299296, other_bytes=16042596)",1646725895.2517014
14936,LiDAR360.exe,9.691666666666666,2.0,6.140813925393674,"pio(read_count=1607892, write_count=7372, read_bytes=5982841137, write_bytes=28610844, other_count=1310916, other_bytes=16154992)",1646725899.3244975
7156,LiDAR360.exe,8.983333333333333,0.0,8.451239730194066,"pio(read_count=1705833, write_count=7981, read_bytes=6377106882, write_bytes=31038554, other_count=1314638, other_bytes=16226500)",1646725903.4163997
13224,LiDAR360.exe,8.716666666666667,2.0,8.732343287273798,"pio(read_count=1707487, write_count=8400, read_bytes=6379515384, write_bytes=32738946, other_count=1325462, other_bytes=16352980)",1646725907.5030327
14668,LiDAR360.exe,8.658333333333333,0.0,5.792132347393764,"pio(read_count=1693661, write_count=7392, read_bytes=6334148459, write_bytes=28691468, other_count=1310913, other_bytes=16181968)",1646725911.5852976
14936,LiDAR360.exe,8.591666666666667,0.0,8.413350198591761,"pio(read_count=1706444, write_count=7980, read_bytes=6377375999, write_bytes=31037876, other_count=1320404, other_bytes=16296604)",1646725915.6546397
7156,LiDAR360.exe,8.333333333333334,0.0,8.444984495613218,"pio(read_count=1706907, write_count=7981, read_bytes=6377624333, write_bytes=31038554, other_count=1324525, other_bytes=16345368)",1646725919.7281263
13224,LiDAR360.exe,8.725,1.0,8.726135802575246,"pio(read_count=1708499, write_count=8400, read_bytes=6380006342, write_bytes=32738946, other_count=1334938, other_bytes=16468164)",1646725923.824504
14668,LiDAR360.exe,8.783333333333333,1.0,5.792430784158117,"pio(read_count=1694629, write_count=7392, read_bytes=6334618071, write_bytes=28691468, other_count=1319977, other_bytes=16292144)",1646725927.9133835
14936,LiDAR360.exe,9.108333333333333,1.0,8.413350198591761,"pio(read_count=1707694, write_count=7980, read_bytes=6377978834, write_bytes=31037876, other_count=1331939, other_bytes=16435504)",1646725931.9852364
7156,LiDAR360.exe,9.174999999999999,1.0,8.444984495613218,"pio(read_count=1708007, write_count=7981, read_bytes=6378157983, write_bytes=31038554, other_count=1334825, other_bytes=16470568)",1646725936.0606825
13224,LiDAR360.exe,8.525,1.0,8.726159677516394,"pio(read_count=1709423, write_count=8400, read_bytes=6380454608, write_bytes=32738946, other_count=1343590, other_bytes=16573332)",1646725940.1551094
14668,LiDAR360.exe,8.658333333333333,1.0,5.792430784158117,"pio(read_count=1695659, write_count=7392, read_bytes=6335114176, write_bytes=28691468, other_count=1329452, other_bytes=16406004)",1646725944.2395313
14936,LiDAR360.exe,8.591666666666667,0.0,8.40720240124608,"pio(read_count=1708530, write_count=7980, read_bytes=6378384408, write_bytes=31037876, other_count=1339767, other_bytes=16530656)",1646725948.2999322
7156,LiDAR360.exe,8.658333333333333,1.0,8.444984495613218,"pio(read_count=1709083, write_count=7981, read_bytes=6378675526, write_bytes=31038554, other_count=1344631, other_bytes=16587572)",1646725952.3758945
13224,LiDAR360.exe,8.591666666666667,11.0,8.72897692057189,"pio(read_count=1710645, write_count=8400, read_bytes=6381042425, write_bytes=32738946, other_count=1354795, other_bytes=16707696)",1646725956.4590607
14668,LiDAR360.exe,8.85,0.0,8.066017554766727,"pio(read_count=1794299, write_count=8000, read_bytes=6729691730, write_bytes=31118500, other_count=1339764, other_bytes=16557572)",1646725960.550239
14936,LiDAR360.exe,8.725,0.0,8.407369525834119,"pio(read_count=1709840, write_count=7980, read_bytes=6379014917, write_bytes=31037876, other_count=1351796, other_bytes=16675036)",1646725964.62408
7156,LiDAR360.exe,8.725,0.0,8.448100175433067,"pio(read_count=1710109, write_count=7981, read_bytes=6379172720, write_bytes=31038554, other_count=1354270, other_bytes=16705092)",1646725968.6857045
13224,LiDAR360.exe,9.299999999999999,0.0,6.826979733994956,"pio(read_count=1711815, write_count=8400, read_bytes=6381607005, write_bytes=32738946, other_count=1365549, other_bytes=16836748)",1646725972.7595415
14668,LiDAR360.exe,8.783333333333333,0.0,8.066017554766727,"pio(read_count=1795521, write_count=8000, read_bytes=6730279547, write_bytes=31118500, other_count=1350969, other_bytes=16691936)",1646725976.8302062
14936,LiDAR360.exe,8.983333333333333,11.0,8.410341956007079,"pio(read_count=1710808, write_count=7980, read_bytes=6379484529, write_bytes=31037876, other_count=1360860, other_bytes=16785212)",1646725980.9030452
7156,LiDAR360.exe,8.983333333333333,1.0,6.549827479675264,"pio(read_count=1711315, write_count=7981, read_bytes=6379754209, write_bytes=31038554, other_count=1365393, other_bytes=16838984)",1646725984.979528
13224,LiDAR360.exe,8.533333333333333,1.0,6.830978786637291,"pio(read_count=1712775, write_count=8400, read_bytes=6382072180, write_bytes=32738946, other_count=1374570, other_bytes=16946756)",1646725989.052753
14668,LiDAR360.exe,8.716666666666667,0.0,8.059738445244733,"pio(read_count=1796595, write_count=8000, read_bytes=6730796998, write_bytes=31118500, other_count=1360856, other_bytes=16810804)",1646725993.1326067
14936,LiDAR360.exe,8.525,0.0,8.410294206124782,"pio(read_count=1711882, write_count=7980, read_bytes=6380001980, write_bytes=31037876, other_count=1370747, other_bytes=16904080)",1646725997.2072449
7156,LiDAR360.exe,8.858333333333333,2.0,6.549672292557799,"pio(read_count=1712239, write_count=7981, read_bytes=6380202475, write_bytes=31038554, other_count=1374045, other_bytes=16944152)",1646726001.3019443
13224,LiDAR360.exe,8.841666666666667,0.0,6.830740037225808,"pio(read_count=1713997, write_count=8400, read_bytes=6382659997, write_bytes=32738946, other_count=1385775, other_bytes=17081120)",1646726005.3795788
14668,LiDAR360.exe,8.658333333333333,0.0,8.05990556983277,"pio(read_count=1797607, write_count=8000, read_bytes=6731287956, write_bytes=31118500, other_count=1370332, other_bytes=16925988)",1646726009.443278
14936,LiDAR360.exe,8.658333333333333,10.0,6.5080343951952155,"pio(read_count=1712938, write_count=7980, read_bytes=6380514284, write_bytes=31037876, other_count=1380635, other_bytes=17024272)",1646726013.515914
7156,LiDAR360.exe,8.658333333333333,2.0,6.549696167498947,"pio(read_count=1713461, write_count=7981, read_bytes=6380790292, write_bytes=31038554, other_count=1385250, other_bytes=17078516)",1646726017.5928006
13224,LiDAR360.exe,8.916666666666666,1.0,6.830740037225808,"pio(read_count=1714975, write_count=8400, read_bytes=6383134138, write_bytes=32738946, other_count=1394972, other_bytes=17193528)",1646726021.653252
14668,LiDAR360.exe,8.983333333333333,2.0,8.059977194656215,"pio(read_count=1798619, write_count=8000, read_bytes=6731778914, write_bytes=31118500, other_count=1379808, other_bytes=17041172)",1646726025.7173781
14936,LiDAR360.exe,9.049999999999999,1.0,6.510982950427027,"pio(read_count=1714116, write_count=7980, read_bytes=6381080755, write_bytes=31037876, other_count=1391428, other_bytes=17153628)",1646726029.7802722
7156,LiDAR360.exe,8.85,0.0,3.9841666165292904,"pio(read_count=1759201, write_count=8644, read_bytes=6561540249, write_bytes=33685367, other_count=1395192, other_bytes=17213352)",1646726033.852675
13224,LiDAR360.exe,8.983333333333333,0.0,4.308412192263946,"pio(read_count=1816401, write_count=9063, read_bytes=6788469784, write_bytes=35385759, other_count=1405562, other_bytes=17348864)",1646726037.9174986
14668,LiDAR360.exe,8.591666666666667,1.0,8.062340813829893,"pio(read_count=1799753, write_count=8000, read_bytes=6732324039, write_bytes=31118500, other_count=1390189, other_bytes=17165520)",1646726041.982104
14936,LiDAR360.exe,8.466666666666667,3.0,6.510982950427027,"pio(read_count=1715234, write_count=7980, read_bytes=6381619552, write_bytes=31037876, other_count=1401727, other_bytes=17277504)",1646726046.0530932
7156,LiDAR360.exe,8.916666666666666,0.0,8.183386765451624,"pio(read_count=1815865, write_count=8644, read_bytes=6786600079, write_bytes=33685367, other_count=1405037, other_bytes=17346260)",1646726050.1297188
13224,LiDAR360.exe,8.725,1.0,8.183852326804015,"pio(read_count=1817369, write_count=9063, read_bytes=6788939396, write_bytes=35385759, other_count=1414626, other_bytes=17459040)",1646726054.1923342
14668,LiDAR360.exe,8.85,0.0,6.16011681531205,"pio(read_count=1801003, write_count=8000, read_bytes=6732926874, write_bytes=31118500, other_count=1401724, other_bytes=17304420)",1646726058.2705345
14936,LiDAR360.exe,8.983333333333333,1.0,6.510982950427027,"pio(read_count=1716290, write_count=7980, read_bytes=6382131856, write_bytes=31037876, other_count=1411615, other_bytes=17397696)",1646726062.3494499
7156,LiDAR360.exe,8.591666666666667,0.0,8.177059906047331,"pio(read_count=1816921, write_count=8644, read_bytes=6787112383, write_bytes=33685367, other_count=1414925, other_bytes=17466452)",1646726066.430075
13224,LiDAR360.exe,8.458333333333334,2.0,8.177418030164556,"pio(read_count=1818547, write_count=9063, read_bytes=6789505867, write_bytes=35385759, other_count=1425419, other_bytes=17588396)",1646726070.5207064
14668,LiDAR360.exe,8.591666666666667,1.0,6.16011681531205,"pio(read_count=1801839, write_count=8000, read_bytes=6733332448, write_bytes=31118500, other_count=1409552, other_bytes=17399572)",1646726074.5919585
14936,LiDAR360.exe,8.525,1.0,8.184019451392052,"pio(read_count=1817474, write_count=8643, read_bytes=6787352645, write_bytes=33684689, other_count=1420114, other_bytes=17529220)",1646726078.6546686
7156,LiDAR360.exe,8.4,0.0,8.177083780988479,"pio(read_count=1817967, write_count=8644, read_bytes=6787614816, write_bytes=33685367, other_count=1424482, other_bytes=17580784)",1646726082.7325397
13224,LiDAR360.exe,8.725,1.0,8.17737028028226,"pio(read_count=1819635, write_count=9063, read_bytes=6790030827, write_bytes=35385759, other_count=1435471, other_bytes=17709532)",1646726086.792952
14668,LiDAR360.exe,8.591666666666667,0.0,6.163602556719697,"pio(read_count=1803149, write_count=8000, read_bytes=6733962957, write_bytes=31118500, other_count=1421581, other_bytes=17543952)",1646726090.8587167
